,PropertyID,SaleDate,Town,Bedrooms,Bathroom,PropertyType,DistanceFromCBD,CarSpaces,Gardensqm,Landsqm,floorsqm,YearBuilt,Region,TownDensity,SalePrice
4312,1569,08/10/2016,Granville,2,,House,8.0,,,,,,ZoneC,9264.0,711000.0
4313,2845,28/08/2016,Malabar,2,1.0,House,5.5,1.0,108.0,297.0,108.0,1910.0,ZoneA,11364.0,1340000.0
4314,8132,18/11/2017,Denistone,3,2.0,House,13.8,2.0,,604.0,,,ZoneB,5454.0,2390000.0
4315,963,19/11/2016,Waverly,4,,House,10.7,,,,,,ZoneB,6938.0,1200000.0
4316,4238,17/09/2016,Leichhardt,2,1.0,Flat,6.5,2.0,,0.0,,,ZoneA,8870.0,560000.0
4317,3137,06/08/2016,Fairfield,4,1.0,House,8.8,1.0,,499.0,,,ZoneA,14577.0,931000.0
4318,7931,11/11/2017,Granville,2,,Flat,7.5,,,,,,ZoneC,9264.0,590000.0
4319,3893,07/11/2016,Heckenberg,2,1.0,Flat,3.3,1.0,77.0,0.0,77.0,1940.0,ZoneB,14887.0,659000.0
4320,7555,21/10/2017,Osbourne Park,4,2.0,House,6.2,2.0,,572.0,,,ZoneC,6232.0,1400000.0
4321,8450,06/01/2018,Greenwich,2,1.0,House,5.2,0.0,113.0,241.0,113.0,1910.0,ZoneA,11918.0,970000.0
4322,8937,03/03/2018,Denistone,2,1.0,Terrace,13.8,2.0,,277.0,,,ZoneB,5454.0,700000.0
4323,8352,25/11/2017,Liverpool,3,,Terrace,11.4,,,,,,ZoneB,3578.0,1092500.0
4324,4054,07/05/2016,Penrith,2,,Flat,6.1,,,,,,ZoneB,13240.0,527000.0
4325,175,18/03/2017,Oyster Bay,2,1.0,Flat,9.7,1.0,88.0,87.0,88.0,1990.0,ZoneB,5682.0,754000.0
4326,9089,17/02/2018,Kings Park,3,2.0,House,11.4,2.0,,383.0,,,ZoneB,6795.0,1165000.0
4327,2622,08/10/2016,Osbourne Park,3,2.0,House,6.9,2.0,,315.0,,,ZoneC,6232.0,880000.0
4328,8828,10/02/2018,Kellyville,3,1.0,House,12.0,1.0,,715.0,,,ZoneA,21650.0,775000.0
4329,5338,03/06/2017,Carlingford,4,2.0,House,10.1,2.0,,608.0,,,ZoneB,7822.0,1455000.0
4330,2721,04/03/2017,Malabar,3,1.0,House,5.5,3.0,,520.0,,,ZoneA,11364.0,1335000.0
4331,9184,17/02/2018,Leichhardt,2,1.0,House,7.0,1.0,90.0,177.0,90.0,1915.0,ZoneA,8870.0,903000.0
4332,1211,15/10/2016,Pennant Hills,5,2.0,House,7.8,4.0,3112.0,730.0,3112.0,1920.0,ZoneB,8920.0,2608000.0
4333,3455,15/10/2016,Kellyville,3,2.0,House,11.2,2.0,,251.0,,,ZoneA,21650.0,715000.0
4334,6833,19/08/2017,Granville,4,4.0,House,7.5,3.0,259.0,543.0,259.0,2015.0,ZoneC,9264.0,1600000.0
4335,6243,29/07/2017,Oyster Bay,5,4.0,House,7.9,2.0,1.0,729.0,1.0,2012.0,ZoneB,5682.0,3812000.0
4336,490,03/12/2016,Preston,4,,House,13.9,,,,,,ZoneB,10969.0,950000.0
4337,462,27/11/2016,Kings Park,4,3.0,Terrace,13.0,3.0,220.0,346.0,220.0,2010.0,ZoneB,6795.0,1320000.0
4338,6088,15/07/2017,Greenwich,5,2.0,House,5.2,0.0,,479.0,,,ZoneA,11918.0,1300000.0
4339,2650,15/10/2016,Osbourne Park,2,1.0,House,6.9,0.0,,237.0,,,ZoneC,6232.0,1013000.0
4340,3985,25/02/2017,Heckenberg,1,1.0,Flat,3.3,0.0,35.0,0.0,35.0,1910.0,ZoneB,14887.0,280000.0
4341,8514,06/01/2018,Liverpool,2,,Flat,11.4,,,,,,ZoneB,3578.0,810000.0
4342,4420,07/11/2016,Liverpool,2,,House,11.8,,,,,,ZoneB,3578.0,1515000.0
4343,7040,23/09/2017,Heckenberg,1,1.0,Flat,2.7,1.0,45.0,,45.0,1960.0,ZoneB,14887.0,451000.0
4344,1158,28/08/2016,Greenwich,2,1.0,House,5.2,1.0,,182.0,,,ZoneA,11918.0,1073000.0
4345,1269,28/05/2016,Pennant Hills,5,4.0,House,7.8,2.0,407.0,741.0,407.0,2009.0,ZoneB,8920.0,3320000.0
4346,3607,27/11/2016,Kellyville,3,1.0,House,11.2,2.0,,653.0,,,ZoneA,21650.0,620000.0
4347,4463,27/06/2016,Liverpool,3,2.0,House,11.8,2.0,,692.0,,,ZoneB,3578.0,1690000.0
4348,2915,15/10/2016,Haberfield,3,1.0,House,9.9,2.0,,628.0,,,ZoneA,7485.0,815000.0
4349,4027,03/12/2016,Penrith,2,1.0,Flat,6.1,0.0,66.0,0.0,66.0,1930.0,ZoneB,13240.0,602000.0
4350,2301,19/11/2016,Hillbrow,3,1.0,House,4.6,3.0,92.0,218.0,92.0,1900.0,ZoneB,11308.0,1180000.0
4351,4189,03/12/2016,Leichhardt,2,1.0,Flat,6.5,1.0,,1054.0,,,ZoneA,8870.0,435000.0
4352,5623,24/06/2017,Granville,2,1.0,Flat,7.5,1.0,,132.0,,,ZoneC,9264.0,600000.0
4353,5352,03/06/2017,Granville,4,2.0,House,7.5,1.0,,267.0,,,ZoneC,9264.0,1360000.0
4354,1678,27/11/2016,Granville,2,1.0,Flat,8.0,1.0,77.0,1011.0,77.0,1970.0,ZoneC,9264.0,440000.0
4355,3672,06/08/2016,Surrey Hills,3,2.0,House,2.6,1.0,,78.0,,,ZoneA,14949.0,1152500.0
4356,6824,19/08/2017,Carlingford,2,1.0,Flat,10.1,2.0,67.0,,67.0,1972.0,ZoneB,7822.0,732500.0
4357,9082,17/02/2018,Tempe,3,2.0,House,4.3,1.0,185.0,1350.0,185.0,1890.0,ZoneC,6567.0,1550000.0
4358,6190,22/07/2017,Newcastle,2,1.0,Flat,7.3,1.0,62.0,200.0,62.0,1970.0,ZoneB,10412.0,580000.0
4359,3487,17/09/2016,Kellyville,4,2.0,House,11.2,4.0,,748.0,,,ZoneA,21650.0,1215000.0
4360,2440,23/04/2016,Wapping,2,1.0,Flat,5.6,2.0,86.0,0.0,86.0,1992.0,ZoneB,10331.0,551000.0
4361,7241,07/10/2017,Newcastle,2,,Flat,7.3,,,,,,ZoneB,10412.0,700000.0
4362,9383,17/03/2018,Heckenberg,3,1.0,House,2.7,0.0,,252.0,,,ZoneB,14887.0,1950000.0
4363,7756,28/10/2017,Hillbrow,2,,Flat,5.3,,,,,,ZoneB,11308.0,720000.0
4364,7625,28/10/2017,Oyster Bay,4,2.0,House,7.9,2.0,,450.0,,,ZoneB,5682.0,2005000.0
4365,9068,10/03/2018,Malabar,4,1.0,House,5.3,2.0,156.0,486.0,156.0,1940.0,ZoneA,11364.0,1700000.0
4366,8268,25/11/2017,Pennant Hills,2,,Flat,7.7,,,,,,ZoneB,8920.0,745000.0
4367,8124,18/11/2017,Enfield,4,,Terrace,11.2,,,,,,ZoneA,8870.0,745000.0
4368,936,15/10/2016,Waverly,3,1.0,House,10.7,2.0,151.0,759.0,151.0,1930.0,ZoneB,6938.0,1355000.0
4369,8157,18/11/2017,Malabar,2,,House,5.3,,,,,,ZoneA,11364.0,1122000.0
4370,5463,17/06/2017,Kings Park,3,1.0,House,11.4,2.0,,670.0,,,ZoneB,6795.0,1573000.0
4371,5883,08/07/2017,Greenwich,3,1.0,House,5.2,1.0,101.0,210.0,101.0,1996.0,ZoneA,11918.0,1037000.0
4372,5706,24/06/2017,Leichhardt,2,1.0,House,7.0,2.0,,508.0,,,ZoneA,8870.0,1460000.0
4373,8351,25/11/2017,Malabar,3,1.0,House,5.3,1.0,,223.0,,,ZoneA,11364.0,1205000.0
4374,5685,24/06/2017,Kellyville,3,1.0,House,12.0,3.0,102.0,494.0,102.0,1960.0,ZoneA,21650.0,685000.0
4375,4839,08/04/2017,Wapping,3,2.0,Terrace,5.6,2.0,102.0,0.0,102.0,1980.0,ZoneB,10331.0,752000.0
4376,2913,15/10/2016,Haberfield,3,2.0,Terrace,9.9,2.0,142.0,191.0,142.0,2000.0,ZoneA,7485.0,590000.0
4377,4395,27/11/2016,Denver,3,1.0,House,7.0,2.0,,494.0,,,ZoneC,6543.0,845000.0
4378,9195,17/03/2018,Tempe,2,2.0,Terrace,4.3,2.0,110.0,131.0,110.0,2016.0,ZoneC,6567.0,838000.0
4379,1879,15/10/2016,Newcastle,3,2.0,Terrace,9.2,2.0,,278.0,,1999.0,ZoneB,10412.0,1220000.0
4380,6366,03/09/2017,Greenwich,3,1.0,House,5.2,0.0,,,,,ZoneA,11918.0,1400000.0
4381,9522,24/02/2018,Hillbrow,1,,Flat,5.3,,,,,,ZoneB,11308.0,550000.0
4382,6089,15/07/2017,Greenwich,1,1.0,Flat,5.2,1.0,,0.0,,,ZoneA,11918.0,315000.0
4383,5246,01/07/2017,Malabar,3,1.0,House,5.3,0.0,,507.0,,,ZoneA,11364.0,1605000.0
4384,8005,11/11/2017,Surrey Hills,3,2.0,House,2.4,0.0,104.0,183.0,104.0,1900.0,ZoneA,14949.0,1400000.0
4385,4746,08/04/2017,Darlington,3,1.0,House,6.4,1.0,,452.0,,1913.0,ZoneC,7570.0,1270000.0
4386,8803,10/02/2018,Granville,3,1.0,House,7.5,2.0,160.0,580.0,160.0,1950.0,ZoneC,9264.0,1715000.0
4387,6709,16/09/2017,Wapping,4,4.0,House,5.4,2.0,,,,2014.0,ZoneB,10331.0,2050000.0
4388,9296,17/03/2018,Enfield,2,1.0,Terrace,11.2,1.0,,136.0,,,ZoneA,8870.0,525000.0
4389,5068,08/04/2017,Surrey Hills,3,1.0,House,2.6,0.0,115.0,240.0,115.0,1958.0,ZoneA,14949.0,1785000.0
4390,7543,21/10/2017,Wapping,4,2.0,House,5.4,2.0,,,,1920.0,ZoneB,10331.0,2120000.0
4391,5487,17/06/2017,Carlingford,2,1.0,House,10.1,1.0,,431.0,,,ZoneB,7822.0,920000.0
4392,772,12/11/2016,Double Bay,2,1.0,Flat,11.2,2.0,85.0,0.0,85.0,1935.0,ZoneB,10579.0,1100000.0
4393,3928,13/08/2016,Heckenberg,1,1.0,Flat,3.3,1.0,56.0,0.0,56.0,2007.0,ZoneB,14887.0,425000.0
4394,170,16/07/2016,Oyster Bay,3,2.0,House,9.7,2.0,,380.0,,1980.0,ZoneB,5682.0,1800000.0
4395,3138,06/08/2016,Fairfield,2,2.0,House,8.8,0.0,,3037.0,,,ZoneA,14577.0,942000.0
4396,7940,11/11/2017,Newcastle,2,,Flat,7.3,,,,,,ZoneB,10412.0,759000.0
4397,947,17/09/2016,Waverly,4,3.0,House,10.7,2.0,,538.0,,,ZoneB,6938.0,1706000.0
4398,6591,09/09/2017,Surrey Hills,3,1.0,House,2.4,1.0,,151.0,,,ZoneA,14949.0,1200000.0
4399,3822,26/07/2016,Surrey Hills,2,1.0,Flat,2.6,1.0,,0.0,,2012.0,ZoneA,14949.0,712000.0
4400,8488,06/01/2018,Denistone,3,2.0,House,13.8,2.0,,8113.0,,,ZoneB,5454.0,1500000.0
4401,7694,28/10/2017,Greenwich,2,1.0,House,5.2,0.0,73.0,,73.0,1900.0,ZoneA,11918.0,894000.0
4402,3350,07/11/2016,Kellyville,3,,Flat,11.2,,,,,,ZoneA,21650.0,542000.0
4403,6953,23/09/2017,Granville,2,1.0,House,7.5,2.0,,,,1970.0,ZoneC,9264.0,580500.0
4404,308,22/05/2016,Chipping Norton,2,1.0,House,9.2,1.0,85.0,177.0,85.0,1975.0,ZoneB,7809.0,685000.0
4405,6072,12/08/2017,Denver,2,1.0,Flat,6.3,1.0,85.0,0.0,85.0,,ZoneC,6543.0,500000.0
4406,9409,24/02/2018,Chipping Norton,3,1.0,House,9.7,2.0,140.0,676.0,140.0,1950.0,ZoneB,7809.0,1800000.0
4407,1663,26/07/2016,Granville,3,2.0,House,8.0,1.0,165.0,858.0,165.0,1938.0,ZoneC,9264.0,1625000.0
4408,2208,28/08/2016,Denistone,4,2.0,House,13.7,2.0,260.0,647.0,260.0,1925.0,ZoneB,5454.0,2250000.0
4409,5821,27/05/2017,Abbotsford,4,2.0,House,8.4,0.0,,589.0,,,ZoneB,8801.0,2400000.0
4410,6281,29/07/2017,Darlington,2,1.0,Flat,5.1,1.0,60.0,0.0,60.0,1960.0,ZoneC,7570.0,370000.0
4411,8738,09/12/2017,Kellyville,3,,Terrace,12.0,,,,,,ZoneA,21650.0,678913.0
4412,3494,18/03/2017,Kellyville,2,1.0,House,11.2,6.0,,1041.0,,,ZoneA,21650.0,1700000.0
4413,8649,09/12/2017,Newcastle,4,2.0,House,7.3,2.0,,,,,ZoneB,10412.0,2220000.0
4414,5641,24/06/2017,Denistone,2,1.0,Flat,13.8,0.0,81.0,0.0,81.0,2007.0,ZoneB,5454.0,685000.0
4415,7416,14/10/2017,Haberfield,4,1.0,House,8.5,3.0,,568.0,,,ZoneA,7485.0,780000.0
4416,9436,24/02/2018,Waverly,4,2.0,House,10.3,2.0,,626.0,,,ZoneB,6938.0,1900000.0
4417,4345,15/10/2016,Denver,2,0.0,House,7.0,0.0,,94.0,,,ZoneC,6543.0,610000.0
4418,7615,21/10/2017,Leichhardt,4,2.0,House,7.0,2.0,145.0,523.0,145.0,,ZoneA,8870.0,1516000.0
4419,8550,06/01/2018,Surrey Hills,2,,Flat,2.4,,,,,,ZoneA,14949.0,550000.0
4420,8349,25/11/2017,Malabar,3,,Flat,5.3,,,,,,ZoneA,11364.0,1900000.0
4421,350,03/09/2016,Kings Park,2,1.0,Flat,13.0,2.0,,202.0,,1974.0,ZoneB,6795.0,636000.0
4422,2647,14/05/2016,Osbourne Park,4,1.0,House,6.9,1.0,192.0,549.0,192.0,1930.0,ZoneC,6232.0,1322000.0
4423,9400,24/02/2018,Tempe,3,1.0,House,4.3,2.0,,438.0,,1960.0,ZoneC,6567.0,1320000.0
4424,1931,27/11/2016,Newcastle,1,1.0,Flat,9.2,1.0,,805.0,,2011.0,ZoneB,10412.0,420000.0
4425,3513,18/06/2016,Kellyville,3,1.0,House,11.2,1.0,133.0,535.0,133.0,1970.0,ZoneA,21650.0,475000.0
4426,7707,28/10/2017,Pennant Hills,3,1.0,House,7.7,3.0,,620.0,,,ZoneB,8920.0,1815000.0
4427,2655,15/10/2016,Osbourne Park,3,2.0,Terrace,6.9,1.0,,213.0,,1950.0,ZoneC,6232.0,890500.0
4428,3571,25/02/2017,Kellyville,1,1.0,House,11.2,1.0,50.0,94.0,50.0,2014.0,ZoneA,21650.0,395000.0
4429,3837,27/11/2016,Surrey Hills,1,1.0,Flat,2.6,1.0,50.0,0.0,50.0,2005.0,ZoneA,14949.0,385000.0
4430,3596,27/06/2016,Kellyville,2,1.0,Flat,11.2,1.0,72.0,236.0,72.0,2012.0,ZoneA,21650.0,433000.0
4431,6928,23/09/2017,Greenwich,4,2.0,House,5.2,1.0,174.0,278.0,174.0,1880.0,ZoneA,11918.0,1630000.0
4432,3398,10/12/2016,Kellyville,3,1.0,House,11.2,2.0,,457.0,,,ZoneA,21650.0,780000.0
4433,7924,11/11/2017,Chiswick,3,2.0,House,6.7,2.0,151.0,566.0,151.0,1920.0,ZoneA,11204.0,1270000.0
4434,9313,17/03/2018,Wapping,3,2.0,House,5.4,2.0,,844.0,,,ZoneB,10331.0,3300000.0
4435,8730,09/12/2017,Kellyville,3,1.0,House,12.0,2.0,,700.0,,,ZoneA,21650.0,835000.0
4436,2932,18/06/2016,Haberfield,2,,Flat,9.9,,,,,,ZoneA,7485.0,470000.0
4437,7248,07/10/2017,Enfield,3,1.0,House,11.2,3.0,90.0,609.0,90.0,1960.0,ZoneA,8870.0,780000.0
4438,6,04/03/2017,Tempe,4,3.0,House,5.9,1.0,270.0,478.0,270.0,1900.0,ZoneC,6567.0,1850000.0
4439,4249,19/11/2016,Leichhardt,1,1.0,Flat,6.5,1.0,,0.0,,,ZoneA,8870.0,295000.0
4440,4311,04/03/2017,Denver,2,1.0,House,7.0,0.0,,164.0,,,ZoneC,6543.0,710000.0
4441,9011,03/03/2018,Kellyville,4,,House,12.0,,,,,,ZoneA,21650.0,850000.0
4442,5662,24/06/2017,Malabar,3,1.0,House,5.3,1.0,,247.0,,,ZoneA,11364.0,1240000.0
4443,2890,08/10/2016,Haberfield,2,1.0,Flat,9.9,1.0,,0.0,,1970.0,ZoneA,7485.0,521500.0
4444,1409,04/02/2016,Chiswick,3,1.0,House,7.8,2.0,123.0,142.0,123.0,2005.0,ZoneA,11204.0,675000.0
4445,8660,09/12/2017,Enfield,3,,Terrace,11.2,,,,,,ZoneA,8870.0,591000.0
4446,8521,06/01/2018,Chester Hill,2,,Flat,3.5,,,,,,ZoneB,8648.0,797000.0
4447,591,16/07/2016,Preston,3,1.0,House,13.9,2.0,,618.0,,,ZoneB,10969.0,1185000.0
4448,1178,04/06/2016,Pennant Hills,2,1.0,Flat,7.8,1.0,86.0,146.0,86.0,1970.0,ZoneB,8920.0,683000.0
4449,6857,19/08/2017,Wapping,2,1.0,Flat,5.4,1.0,0.0,,0.0,1965.0,ZoneB,10331.0,1005000.0
4450,4340,13/08/2016,Denver,2,1.0,Flat,7.0,1.0,72.0,0.0,72.0,1950.0,ZoneC,6543.0,501344.0
4451,4600,29/04/2017,Waverly,3,2.0,Terrace,10.7,1.0,160.0,119.0,160.0,2000.0,ZoneB,6938.0,972000.0
4452,5142,13/05/2017,Leichhardt,3,2.0,Terrace,6.5,1.0,166.0,0.0,166.0,2001.0,ZoneA,8870.0,998000.0
4453,5407,03/06/2017,Fairfield,3,1.0,House,8.4,2.0,94.0,590.0,94.0,1950.0,ZoneA,14577.0,725000.0
4454,3078,22/08/2016,Chester Hill,3,1.0,House,3.8,0.0,,103.0,,,ZoneB,8648.0,1100000.0
4455,6443,03/09/2017,Chester Hill,3,,Flat,3.5,,,,,,ZoneB,8648.0,782500.0
4456,508,04/06/2016,Preston,3,,House,13.9,,,,,,ZoneB,10969.0,1020000.0
4457,5283,01/07/2017,Penrith,2,1.0,Flat,5.0,1.0,,0.0,,,ZoneB,13240.0,460000.0
4458,2796,18/03/2017,Malabar,2,2.0,House,5.5,1.0,120.0,152.0,120.0,,ZoneA,11364.0,1085000.0
4459,2279,17/09/2016,Hillbrow,4,2.0,House,4.6,1.0,173.0,218.0,173.0,1890.0,ZoneB,11308.0,1936000.0
4460,9004,03/03/2018,Kellyville,3,1.0,Flat,12.0,2.0,,763.0,,,ZoneA,21650.0,590000.0
4461,6480,09/09/2017,Tempe,1,1.0,Flat,4.3,1.0,,,,,ZoneC,6567.0,355500.0
4462,523,07/05/2016,Preston,3,2.0,Terrace,13.9,1.0,,353.0,,,ZoneB,10969.0,800000.0
4463,6977,23/09/2017,Wapping,3,2.0,House,5.4,1.0,,275.0,,1992.0,ZoneB,10331.0,1350000.0
4464,3283,28/05/2016,Fairfield,3,1.0,House,8.8,2.0,,207.0,,1910.0,ZoneA,14577.0,800000.0
4465,3690,08/10/2016,Surrey Hills,2,1.0,House,2.6,1.0,60.0,0.0,60.0,2004.0,ZoneA,14949.0,270000.0
4466,1322,11/03/2017,Carlingford,3,2.0,House,11.4,2.0,,721.0,,,ZoneB,7822.0,1646000.0
4467,2416,17/09/2016,Wapping,4,2.0,House,5.6,1.0,180.0,687.0,180.0,1955.0,ZoneB,10331.0,1312000.0
4468,2163,18/03/2017,Denistone,3,2.0,Terrace,13.7,1.0,,211.0,,2000.0,ZoneB,5454.0,1400000.0
4469,6303,29/07/2017,Chester Hill,2,1.0,House,3.5,0.0,75.0,101.0,75.0,1900.0,ZoneB,8648.0,1722500.0
4470,6035,12/08/2017,Haberfield,1,1.0,Flat,8.5,1.0,35.0,0.0,35.0,1970.0,ZoneA,7485.0,257500.0
4471,3536,22/08/2016,Kellyville,2,1.0,Flat,11.2,1.0,54.0,0.0,54.0,2012.0,ZoneA,21650.0,335000.0
4472,8151,18/11/2017,Osbourne Park,3,,House,6.2,,,,,,ZoneC,6232.0,1000000.0
4473,5257,01/07/2017,Chester Hill,3,3.0,House,3.5,2.0,,121.0,,,ZoneB,8648.0,1665000.0
4474,3504,18/06/2016,Kellyville,2,1.0,Flat,11.2,1.0,81.0,141.0,81.0,1980.0,ZoneA,21650.0,424000.0
4475,4906,29/04/2017,Malabar,2,1.0,House,5.5,1.0,85.0,181.0,85.0,1925.0,ZoneA,11364.0,1050000.0
4476,4831,20/05/2017,Hillbrow,2,1.0,House,4.6,1.0,,201.0,,,ZoneB,11308.0,1620000.0
4477,3279,27/11/2016,Fairfield,3,1.0,House,8.8,2.0,,497.0,,,ZoneA,14577.0,888500.0
4478,317,24/09/2016,Chipping Norton,2,1.0,Flat,9.2,1.0,112.0,250.0,112.0,1995.0,ZoneB,7809.0,1040000.0
4479,2277,16/07/2016,Hillbrow,2,1.0,Flat,4.6,1.0,72.0,1099.0,72.0,1965.0,ZoneB,11308.0,587500.0
4480,828,22/08/2016,Double Bay,2,1.0,House,11.2,2.0,165.0,411.0,165.0,1910.0,ZoneB,10579.0,1532000.0
4481,9138,17/02/2018,Wapping,2,,Flat,5.4,,,,,,ZoneB,10331.0,801000.0
4482,7336,14/10/2017,Preston,4,1.0,House,13.8,2.0,,612.0,,,ZoneB,10969.0,1190000.0
4483,7173,26/08/2017,Fairfield,3,1.0,Flat,8.4,2.0,105.0,,105.0,1970.0,ZoneA,14577.0,810000.0
4484,3953,18/03/2017,Heckenberg,1,1.0,Flat,3.3,0.0,47.0,0.0,47.0,1970.0,ZoneB,14887.0,320000.0
4485,6688,16/09/2017,Newcastle,2,2.0,House,7.3,1.0,,241.0,,,ZoneB,10412.0,1366000.0
4486,5638,24/06/2017,Denistone,3,1.0,House,13.8,2.0,,400.0,,,ZoneB,5454.0,1325000.0
4487,2909,14/05/2016,Haberfield,3,2.0,House,9.9,2.0,168.0,608.0,168.0,1940.0,ZoneA,7485.0,900000.0
4488,5626,24/06/2017,Darlington,3,,Terrace,5.1,,,,,,ZoneC,7570.0,849500.0
4489,4306,04/03/2017,Denver,3,1.0,House,7.0,1.0,,503.0,,,ZoneC,6543.0,960000.0
4490,3768,18/03/2017,Surrey Hills,2,2.0,Terrace,2.6,1.0,2.0,0.0,2.0,,ZoneA,14949.0,842000.0
4491,7946,11/11/2017,Enfield,3,,House,11.2,,,,,,ZoneA,8870.0,885000.0
4492,6685,16/09/2017,Newcastle,2,2.0,Terrace,7.3,1.0,,704.0,,,ZoneB,10412.0,965000.0
4493,4610,08/04/2017,Greenwich,4,2.0,House,5.2,1.0,,459.0,,,ZoneA,11918.0,1500000.0
4494,7394,14/10/2017,Abbotsford,3,,House,8.4,,,,,,ZoneB,8801.0,1180000.0
4495,6582,09/09/2017,Kellyville,3,1.0,House,12.0,2.0,,,,,ZoneA,21650.0,990000.0
4496,7703,28/10/2017,Pennant Hills,5,3.0,House,7.7,2.0,332.0,730.0,332.0,2009.0,ZoneB,8920.0,2540000.0
4497,1700,03/12/2016,Darlington,3,1.0,House,6.4,0.0,93.0,164.0,93.0,1900.0,ZoneC,7570.0,840000.0
4498,1544,03/12/2016,Granville,4,1.0,House,8.0,2.0,,733.0,,,ZoneC,9264.0,1900000.0
4499,2028,17/09/2016,Enfield,4,2.0,Terrace,13.0,1.0,150.0,252.0,150.0,2014.0,ZoneA,8870.0,608000.0
4500,2599,28/08/2016,Abbotsford,3,1.0,House,11.2,1.0,132.0,288.0,132.0,1999.0,ZoneB,8801.0,950000.0
4501,965,22/05/2016,Waverly,4,2.0,House,10.7,2.0,,676.0,,,ZoneB,6938.0,1720000.0
4502,3001,04/03/2017,Chester Hill,2,2.0,Flat,3.8,1.0,,0.0,,,ZoneB,8648.0,575000.0
4503,8359,25/11/2017,Chester Hill,3,,House,3.5,,,,,,ZoneB,8648.0,1250000.0
4504,4701,29/04/2017,Chiswick,5,3.0,House,7.8,2.0,108.0,635.0,108.0,1920.0,ZoneA,11204.0,1790000.0
4505,3544,22/08/2016,Kellyville,2,1.0,House,11.2,0.0,,452.0,,,ZoneA,21650.0,623500.0
4506,2112,03/12/2016,Denistone,4,2.0,House,13.7,2.0,,664.0,,,ZoneB,5454.0,1686500.0
4507,5247,01/07/2017,Malabar,3,1.0,House,5.3,1.0,,366.0,,,ZoneA,11364.0,1415000.0
4508,972,25/02/2017,Waverly,3,,Terrace,10.7,,,,,,ZoneB,6938.0,1580000.0
4509,1398,30/07/2016,Carlingford,1,1.0,Flat,11.4,1.0,48.0,0.0,48.0,1960.0,ZoneB,7822.0,365000.0
4510,2029,17/09/2016,Enfield,5,3.0,House,13.0,2.0,,612.0,,1970.0,ZoneA,8870.0,705000.0
4511,6568,09/09/2017,Chester Hill,3,1.0,House,3.5,0.0,96.0,99.0,96.0,1890.0,ZoneB,8648.0,1000000.0
4512,8915,03/03/2018,Chiswick,4,,Terrace,6.7,,,,,,ZoneA,11204.0,1025000.0
4513,7444,14/10/2017,Surrey Hills,2,,Flat,2.4,,,,,,ZoneA,14949.0,900000.0
4514,7247,07/10/2017,Enfield,3,,Terrace,11.2,,,,,,ZoneA,8870.0,557500.0
4515,7576,21/10/2017,Fairfield,2,1.0,House,8.4,3.0,,,,,ZoneA,14577.0,1035000.0
4516,5531,17/06/2017,Malabar,2,,Flat,5.3,,,,,,ZoneA,11364.0,555000.0
4517,707,28/08/2016,Preston,3,1.0,House,13.9,1.0,,643.0,,,ZoneB,10969.0,1241000.0
4518,6122,15/07/2017,Haberfield,3,2.0,Terrace,8.5,2.0,,495.0,,,ZoneA,7485.0,629000.0
4519,7044,23/09/2017,Heckenberg,1,1.0,Flat,2.7,1.0,48.0,,48.0,1970.0,ZoneB,14887.0,495000.0
4520,3515,19/11/2016,Kellyville,3,,Flat,11.2,,,,,,ZoneA,21650.0,500000.0
4521,4536,20/05/2017,Preston,4,,Terrace,13.9,,,,,,ZoneB,10969.0,1030000.0
4522,2483,28/08/2016,Wapping,2,,House,5.6,,,,,,ZoneB,10331.0,975000.0
4523,1507,26/07/2016,Chiswick,4,2.0,House,7.8,2.0,205.0,43.0,205.0,1930.0,ZoneA,11204.0,1150000.0
4524,5439,03/06/2017,Leichhardt,4,1.0,House,7.0,2.0,120.0,495.0,120.0,1925.0,ZoneA,8870.0,1626000.0
4525,8606,09/12/2017,Double Bay,3,,Terrace,10.5,,,,,,ZoneB,10579.0,1875000.0
4526,491,04/02/2016,Preston,3,,Terrace,13.9,,,,,,ZoneB,10969.0,775000.0
4527,2012,12/11/2016,Enfield,3,1.0,House,13.0,3.0,,624.0,,,ZoneA,8870.0,596000.0
4528,5527,17/06/2017,Malabar,2,1.0,House,5.3,0.0,,114.0,,,ZoneA,11364.0,905000.0
4529,8502,06/01/2018,Osbourne Park,2,,Flat,6.2,,,,,,ZoneC,6232.0,715000.0
4530,1300,06/08/2016,Carlingford,2,1.0,House,11.4,2.0,115.0,299.0,115.0,1930.0,ZoneB,7822.0,967500.0
4531,1496,25/02/2017,Chiswick,5,2.0,House,7.8,4.0,286.0,381.0,286.0,1985.0,ZoneA,11204.0,1020000.0
4532,2539,14/05/2016,Abbotsford,2,1.0,Flat,11.2,1.0,,0.0,,1965.0,ZoneB,8801.0,370000.0
4533,1283,03/12/2016,Carlingford,3,1.0,House,11.4,2.0,166.0,425.0,166.0,1960.0,ZoneB,7822.0,1295000.0
4534,5120,13/05/2017,Penrith,1,,Flat,6.1,,,,,,ZoneB,13240.0,410000.0
4535,339,28/05/2016,Chipping Norton,3,2.0,House,9.2,1.0,144.0,207.0,144.0,2003.0,ZoneB,7809.0,1038000.0
4536,7175,26/08/2017,Kellyville,3,1.0,House,12.0,2.0,,,,,ZoneA,21650.0,829000.0
4537,6078,15/07/2017,Tempe,2,1.0,Flat,4.3,1.0,,1017.0,,1972.0,ZoneC,6567.0,566000.0
